epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
166,7.069240,7.135228,0.740000,0.016000,586.000000,8.836853,7.135228,04:48
167,7.050410,7.130579,0.735000,0.016000,594.000000,8.857468,7.130580,04:59
168,6.989234,7.116216,0.736000,0.020000,589.750000,8.847089,7.116215,05:01
169,7.007613,7.082849,0.727000,0.014000,583.000000,8.814932,7.082849,04:55
170,6.976721,7.187359,0.741000,0.016000,590.000000,8.836455,7.187359,05:11
171,7.032768,7.091612,0.742000,0.024000,591.250000,8.834712,7.091613,04:46
172,6.932205,7.090630,0.725000,0.017000,589.750000,8.844794,7.090631,04:49
173,7.041101,7.125022,0.738000,0.014000,596.500000,8.889991,7.125021,04:58
174,7.031927,7.127245,0.739000,0.016000,596.500000,8.893397,7.127244,05:16
175,7.056641,7.078963,0.732000,0.029000,607.000000,8.930820,7.078963,04:48
176,7.109358,7.118831,0.743000,0.022000,618.500000,8.989264,7.118830,04:53
177,6.991054,7.037118,0.737000,0.026000,601.500000,8.875208,7.037117,05:07
178,7.058090,7.101376,0.739000,0.024000,614.500000,8.981115,7.101376,04:58
179,7.001389,7.005765,0.715000,0.018000,613.250000,8.958896,7.005765,05:01
180,6.912854,7.112743,0.739000,0.023000,614.250000,8.983656,7.112743,04:54
181,7.037349,7.061036,0.741000,0.023000,609.750000,8.924374,7.061036,04:57
182,6.942826,7.054624,0.722000,0.020000,608.000000,8.935828,7.054623,04:46
183,6.939552,7.137113,0.730000,0.019000,603.500000,8.877993,7.137112,05:01
184,6.853229,7.128923,0.715000,0.020000,618.500000,9.002603,7.128922,05:02
185,7.001470,7.066132,0.724000,0.019000,612.250000,8.937538,7.066133,05:01
186,6.972008,7.060996,0.725000,0.022000,613.000000,8.960491,7.060996,04:59
187,6.902360,7.129855,0.730000,0.020000,620.250000,8.997808,7.129853,05:02
188,6.888485,7.011161,0.730000,0.024000,618.000000,8.991452,7.011161,04:51
189,6.957292,7.136030,0.716000,0.014000,604.000000,8.920648,7.136031,05:02
190,6.893005,7.044035,0.717000,0.017000,610.250000,8.927599,7.044036,04:48
