epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
319,6.093025,6.251013,0.743000,0.073000,624.250000,9.148355,6.251013,06:33
320,6.076627,6.299342,0.724000,0.071000,634.250000,9.187410,6.299341,06:34
321,6.134105,6.334600,0.754000,0.076000,639.000000,9.201932,6.334600,06:31
322,6.245396,6.299725,0.734000,0.082000,653.500000,9.270373,6.299725,06:34
323,6.166106,6.258513,0.722000,0.079000,634.500000,9.198784,6.258512,06:44
324,6.120073,6.308659,0.735000,0.069000,640.750000,9.223625,6.308659,06:57
325,6.249967,6.318461,0.739000,0.081000,645.750000,9.254768,6.318461,07:03
326,6.150259,6.310373,0.722000,0.075000,651.250000,9.279789,6.310373,07:22
327,6.152998,6.336125,0.744000,0.072000,646.500000,9.251339,6.336124,07:28
328,6.256152,6.337412,0.747000,0.072000,651.000000,9.280804,6.337413,07:24
329,6.157165,6.316081,0.744000,0.078000,655.750000,9.298544,6.316080,07:25
330,5.978333,6.338872,0.734000,0.073000,634.250000,9.181133,6.338872,07:20
331,6.239040,6.373486,0.741000,0.070000,646.500000,9.270265,6.373487,06:56
332,6.158372,6.251835,0.752000,0.080000,668.000000,9.344949,6.251835,07:08
333,6.169251,6.327421,0.742000,0.068000,644.750000,9.243392,6.327421,06:58
334,6.182329,6.171666,0.739000,0.090000,644.500000,9.224797,6.171666,06:48
335,6.199536,6.218726,0.739000,0.084000,658.750000,9.290709,6.218726,06:50
336,6.187285,6.326140,0.729000,0.065000,666.250000,9.332895,6.326140,06:47
