epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
164,7.081292,7.168981,0.737000,0.009000,634.250000,9.045467,7.168981,05:21
165,7.025255,7.185437,0.740000,0.026000,618.750000,9.028948,7.185437,05:23
166,7.004077,7.141623,0.740000,0.018000,598.000000,8.926832,7.141622,05:22
167,7.026194,7.091417,0.749000,0.020000,607.000000,8.982588,7.091415,05:19
168,7.032638,7.183923,0.736000,0.017000,619.500000,9.047421,7.183923,05:21
169,6.986134,7.094793,0.720000,0.020000,618.000000,9.026083,7.094794,05:21
170,7.032958,7.117774,0.740000,0.014000,615.750000,8.990762,7.117774,05:19
171,7.052319,7.142058,0.731000,0.015000,611.000000,8.983984,7.142058,05:31
172,6.973881,7.140748,0.747000,0.024000,623.000000,9.064326,7.140747,05:24
173,7.009143,7.135309,0.724000,0.017000,625.250000,9.080266,7.135309,05:28
174,7.052097,7.135263,0.725000,0.016000,611.250000,9.011632,7.135263,05:22
175,6.951051,7.124619,0.736000,0.019000,636.500000,9.147017,7.124619,05:29
176,7.037086,7.138062,0.742000,0.019000,657.750000,9.222955,7.138063,05:18
177,7.061923,7.057950,0.737000,0.025000,624.000000,9.031964,7.057950,05:26
178,6.893282,7.135654,0.733000,0.012000,637.250000,9.131979,7.135655,05:20
179,6.895498,7.062335,0.743000,0.022000,602.250000,8.934666,7.062334,05:27
180,6.993970,7.078740,0.739000,0.020000,620.500000,9.053448,7.078742,05:24
181,7.047765,7.198749,0.738000,0.011000,621.750000,9.045482,7.198749,05:15
182,6.938401,7.142704,0.722000,0.018000,634.500000,9.140160,7.142704,05:28
183,6.905669,7.100159,0.732000,0.017000,619.000000,9.061049,7.100159,05:25
184,7.023839,7.178496,0.748000,0.019000,609.750000,9.022374,7.178496,05:24
185,7.000693,7.045813,0.735000,0.016000,623.250000,9.056916,7.045811,05:26
186,6.929434,7.149103,0.729000,0.014000,641.750000,9.165905,7.149102,05:24
187,6.926864,7.050549,0.751000,0.020000,640.750000,9.159742,7.050550,05:23
188,6.904143,7.085726,0.735000,0.019000,628.750000,9.064884,7.085726,05:22
189,6.991061,7.104938,0.732000,0.015000,619.500000,9.060756,7.104938,05:25
190,7.015015,6.998081,0.753000,0.024000,606.250000,8.965295,6.998081,05:19
191,6.929444,7.071234,0.728000,0.019000,589.250000,8.914291,7.071236,05:18
192,6.889044,7.063485,0.727000,0.023000,618.250000,9.025336,7.063486,05:23
193,6.924845,7.109272,0.727000,0.021000,641.500000,9.169560,7.109272,05:21
194,6.955498,6.963859,0.744000,0.030000,600.500000,8.947376,6.963859,05:29
195,6.877391,7.074442,0.730000,0.020000,630.000000,9.105621,7.074441,05:20
196,6.962124,6.969791,0.733000,0.024000,621.750000,9.060962,6.969791,05:23
197,7.020052,7.149745,0.727000,0.022000,629.500000,9.100345,7.149746,05:22
198,6.924954,7.030916,0.730000,0.021000,636.750000,9.127995,7.030917,05:23
199,6.924532,6.999405,0.743000,0.025000,613.500000,9.021023,6.999405,05:22
200,6.869276,7.032885,0.741000,0.024000,621.750000,9.062992,7.032885,05:21
201,6.925889,7.102379,0.724000,0.024000,644.000000,9.174829,7.102380,05:18
202,6.913794,6.963881,0.736000,0.024000,644.250000,9.161829,6.963881,05:23
203,6.864224,7.055291,0.738000,0.018000,641.000000,9.132703,7.055291,05:22
204,6.875796,7.024216,0.737000,0.024000,662.250000,9.256830,7.024215,05:20
205,6.863119,7.074835,0.751000,0.019000,622.250000,9.045869,7.074835,05:18
206,6.862794,7.083285,0.737000,0.023000,661.500000,9.232504,7.083286,05:17
207,6.942226,7.043582,0.733000,0.027000,659.250000,9.227638,7.043581,05:25
208,6.867837,6.990610,0.735000,0.032000,646.750000,9.183590,6.990610,05:27
209,6.875432,7.064550,0.735000,0.022000,634.250000,9.123764,7.064549,05:29
210,6.854300,7.015776,0.724000,0.021000,627.500000,9.063148,7.015775,05:31
211,6.833158,6.941497,0.740000,0.023000,655.750000,9.219102,6.941497,05:23
212,6.910246,6.962084,0.746000,0.028000,641.500000,9.168591,6.962084,05:21
213,6.830560,6.946941,0.748000,0.028000,660.000000,9.250692,6.946941,05:22
214,6.801194,7.017498,0.751000,0.023000,651.750000,9.202183,7.017498,05:22
215,6.818541,6.940489,0.735000,0.032000,628.000000,9.076706,6.940489,05:22
216,6.769357,6.995010,0.739000,0.027000,636.250000,9.139726,6.995010,05:30
217,6.832810,7.083813,0.747000,0.014000,630.000000,9.115316,7.083812,05:25
218,6.781425,6.956402,0.747000,0.027000,640.750000,9.141689,6.956402,05:21
219,6.875222,6.956356,0.747000,0.025000,622.750000,9.054955,6.956355,05:26
220,6.806958,6.922148,0.735000,0.035000,615.000000,9.022529,6.922147,05:22
221,6.780560,6.930430,0.738000,0.029000,620.500000,9.054144,6.930431,06:07
222,6.847562,6.991452,0.726000,0.021000,623.000000,9.050396,6.991453,05:58
223,6.941452,7.015553,0.746000,0.021000,638.250000,9.128002,7.015553,06:02
224,6.876154,6.996366,0.728000,0.028000,635.000000,9.124651,6.996365,05:56
225,6.728633,6.999795,0.738000,0.021000,625.250000,9.084372,6.999796,05:54
226,6.715253,7.004046,0.737000,0.037000,621.000000,9.052108,7.004047,05:57
227,6.754353,6.883153,0.748000,0.032000,634.000000,9.106283,6.883154,05:45
228,6.788289,6.896611,0.744000,0.028000,628.000000,9.083658,6.896612,06:02
229,6.791388,6.976864,0.737000,0.030000,635.500000,9.134193,6.976864,05:58
230,6.837342,6.955057,0.728000,0.028000,644.250000,9.178703,6.955057,05:25
231,6.848082,6.857714,0.747000,0.037000,650.250000,9.188872,6.857714,05:57
232,6.785505,6.908872,0.742000,0.020000,644.000000,9.201935,6.908872,06:11
233,6.723114,6.908411,0.740000,0.034000,636.500000,9.088966,6.908411,05:53
234,6.887141,6.994609,0.729000,0.034000,647.000000,9.161089,6.994609,05:59
235,6.899086,6.926322,0.751000,0.030000,639.500000,9.159482,6.926322,05:43
236,6.846919,7.035131,0.741000,0.029000,640.750000,9.166034,7.035131,05:51
237,6.845112,6.957875,0.751000,0.023000,641.500000,9.147556,6.957875,05:49
238,6.859240,6.969131,0.740000,0.024000,636.000000,9.121572,6.969130,06:05
239,6.778896,6.890661,0.751000,0.031000,646.250000,9.182836,6.890660,06:10
240,6.757891,6.911247,0.734000,0.022000,599.500000,8.878611,6.911246,05:54
241,6.701831,6.832905,0.744000,0.034000,627.500000,9.081348,6.832906,05:50
242,6.795862,6.914879,0.742000,0.030000,647.750000,9.175568,6.914878,05:48
243,6.730466,6.930381,0.730000,0.033000,636.000000,9.136765,6.930381,05:48
244,6.719876,6.959821,0.747000,0.031000,639.750000,9.154029,6.959821,05:43
245,6.682390,6.883121,0.758000,0.021000,642.000000,9.143915,6.883121,05:45
246,6.789781,6.800532,0.734000,0.036000,659.750000,9.236251,6.800532,05:49
247,6.810638,6.930763,0.749000,0.025000,646.750000,9.173893,6.930764,05:51
248,6.812327,6.988277,0.735000,0.023000,635.500000,9.119834,6.988278,05:35
