epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
51,8.017156,8.246916,0.816000,0.006000,391.750000,7.338295,8.246916,04:04
52,8.015267,8.227650,0.822000,0.007000,406.750000,7.453839,8.227651,04:07
53,8.031512,8.214247,0.816000,0.008000,415.250000,7.466951,8.214247,04:10
54,7.937110,8.200130,0.824000,0.006000,460.750000,7.980721,8.200130,04:04
55,7.981440,8.193174,0.818000,0.007000,438.750000,7.765077,8.193174,04:06
56,7.937986,8.181625,0.823000,0.007000,454.250000,7.935875,8.181625,04:07
57,7.897354,8.167546,0.826000,0.008000,435.000000,7.711144,8.167547,04:06
58,7.849689,8.144475,0.824000,0.007000,460.000000,7.936472,8.144475,04:17
59,7.891474,8.142814,0.820000,0.009000,464.500000,7.975498,8.142815,04:04
60,7.887388,8.135635,0.820000,0.009000,480.000000,8.070023,8.135636,04:03
61,7.816992,8.113568,0.816000,0.008000,486.750000,8.175076,8.113566,04:04
62,7.841470,8.090296,0.822000,0.009000,511.250000,8.304493,8.090297,04:04
63,7.850984,8.076687,0.818000,0.012000,477.000000,8.047307,8.076687,04:06
64,7.774748,8.067395,0.822000,0.010000,468.250000,7.971771,8.067394,04:07
65,7.729253,8.058369,0.821000,0.015000,494.750000,8.220470,8.058368,04:04
66,7.804883,8.037314,0.816000,0.014000,493.250000,8.221684,8.037313,04:03
67,7.738674,8.024616,0.827000,0.014000,503.250000,8.306173,8.024616,04:05
68,7.803976,8.007625,0.818000,0.015000,510.250000,8.311420,8.007625,04:22
69,7.737126,8.002109,0.822000,0.014000,492.500000,8.119585,8.002110,04:23
70,7.805171,7.986089,0.824000,0.016000,524.500000,8.413721,7.986090,04:06
71,7.759450,7.969924,0.821000,0.017000,494.250000,8.170318,7.969923,04:05
72,7.643901,7.967997,0.820000,0.017000,522.000000,8.411936,7.967997,04:07
73,7.696325,7.954337,0.816000,0.019000,542.000000,8.567785,7.954335,04:54
74,7.654782,7.936175,0.826000,0.017000,514.500000,8.338711,7.936176,04:36
75,7.693296,7.940475,0.819000,0.019000,516.750000,8.300385,7.940474,05:07
76,7.679593,7.913620,0.820000,0.020000,526.500000,8.368809,7.913620,04:38
77,7.629689,7.911077,0.821000,0.021000,510.750000,8.332546,7.911077,04:44
78,7.587280,7.885829,0.815000,0.023000,516.500000,8.319250,7.885829,04:33
79,7.613799,7.868060,0.820000,0.019000,534.500000,8.529382,7.868059,04:59
80,7.626361,7.862792,0.828000,0.022000,529.750000,8.481831,7.862791,04:28
81,7.543518,7.847295,0.824000,0.025000,536.000000,8.498869,7.847296,04:44
82,7.505540,7.815285,0.822000,0.025000,521.500000,8.402745,7.815285,04:34
83,7.633868,7.820739,0.817000,0.024000,517.500000,8.291863,7.820739,04:35
84,7.558487,7.804825,0.826000,0.027000,524.750000,8.423656,7.804825,04:35
85,7.566806,7.782999,0.818000,0.025000,533.000000,8.517635,7.782998,04:55
86,7.507692,7.772132,0.821000,0.026000,519.000000,8.441522,7.772133,04:41
87,7.477268,7.751863,0.824000,0.027000,543.750000,8.546373,7.751863,04:46
88,7.402545,7.742107,0.817000,0.030000,547.250000,8.543318,7.742107,04:51
89,7.426970,7.737175,0.817000,0.025000,548.250000,8.517465,7.737175,04:36
90,7.405675,7.733170,0.816000,0.028000,577.250000,8.774895,7.733169,04:39
91,7.425478,7.724874,0.822000,0.027000,553.000000,8.560536,7.724873,04:51
92,7.509071,7.713431,0.820000,0.031000,561.500000,8.647264,7.713431,04:59
93,7.471950,7.684023,0.819000,0.030000,540.000000,8.504589,7.684024,04:31
94,7.434229,7.680185,0.821000,0.032000,526.500000,8.435549,7.680185,05:06
95,7.496782,7.669321,0.823000,0.035000,552.500000,8.605280,7.669321,04:47
96,7.446999,7.662365,0.819000,0.036000,525.000000,8.393404,7.662364,05:11
97,7.300807,7.646777,0.823000,0.033000,567.500000,8.680382,7.646777,04:57
98,7.397539,7.629904,0.819000,0.037000,542.250000,8.469364,7.629905,05:20
99,7.410410,7.633162,0.817000,0.035000,554.500000,8.596270,7.633162,04:56
