epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
59,6.639885,6.924997,0.805000,0.245000,604.500000,9.097445,6.924997,09:02
60,6.278345,6.907257,0.811000,0.246000,565.000000,8.871189,6.907255,09:02
61,6.370526,6.880591,0.808000,0.250000,544.250000,8.767825,6.880591,09:10
62,6.222252,6.859163,0.807000,0.253000,585.750000,8.974952,6.859163,09:01
63,6.197411,6.862824,0.805000,0.253000,582.000000,8.937582,6.862824,09:06
64,6.340537,6.825146,0.805000,0.258000,556.250000,8.854641,6.825146,09:01
65,6.201384,6.820456,0.806000,0.257000,572.750000,8.884361,6.820457,09:17
66,6.426076,6.804013,0.810000,0.261000,591.750000,9.003767,6.804012,09:02
67,6.060248,6.815134,0.819000,0.257000,585.250000,8.954580,6.815133,08:49
68,6.087432,6.780414,0.811000,0.277000,585.250000,8.973042,6.780414,09:13
69,6.069940,6.750891,0.809000,0.278000,572.500000,8.914293,6.750891,09:00
70,6.093813,6.723650,0.812000,0.272000,555.000000,8.730026,6.723649,08:58
71,6.008636,6.733519,0.815000,0.274000,527.750000,8.673584,6.733519,08:40
72,6.233402,6.701993,0.812000,0.272000,568.250000,8.878034,6.701992,09:07
73,6.071145,6.715614,0.814000,0.272000,559.500000,8.817647,6.715614,09:06
74,6.063252,6.696552,0.815000,0.277000,572.750000,8.899262,6.696551,07:23
75,5.920672,6.687981,0.814000,0.279000,558.500000,8.794803,6.687981,05:48
76,5.733391,6.676315,0.812000,0.278000,564.000000,8.833444,6.676314,05:27
77,6.110149,6.663041,0.814000,0.278000,567.250000,8.898160,6.663042,05:27
78,6.136398,6.622996,0.814000,0.281000,585.000000,8.969507,6.622997,05:28
79,6.023126,6.625936,0.815000,0.285000,575.750000,8.896374,6.625936,05:28
80,6.040710,6.618240,0.812000,0.289000,584.500000,8.936029,6.618239,05:26
81,5.967263,6.629514,0.814000,0.287000,594.500000,8.976605,6.629514,05:28
82,6.171985,6.615928,0.813000,0.288000,560.000000,8.828241,6.615928,05:29
83,5.877879,6.602261,0.812000,0.294000,577.000000,8.897393,6.602262,05:29
84,5.707405,6.576941,0.821000,0.286000,600.750000,9.007318,6.576941,05:28
85,6.064517,6.574661,0.813000,0.292000,586.750000,8.921144,6.574661,05:28
86,5.832895,6.558095,0.815000,0.296000,599.750000,8.980742,6.558096,05:31
87,5.855763,6.538054,0.819000,0.300000,576.000000,8.871960,6.538053,05:40
88,5.855631,6.549943,0.818000,0.295000,580.500000,8.883848,6.549942,05:38
89,5.791468,6.537777,0.816000,0.301000,569.750000,8.874623,6.537778,05:29
90,6.022281,6.523563,0.814000,0.303000,559.250000,8.809197,6.523563,05:29
91,5.681078,6.514007,0.815000,0.300000,587.750000,8.939122,6.514007,05:29
92,5.833794,6.504457,0.819000,0.297000,595.000000,9.011036,6.504457,05:30
93,5.825816,6.482142,0.819000,0.309000,575.250000,8.887405,6.482143,05:29
94,5.933248,6.480782,0.820000,0.302000,573.750000,8.865676,6.480783,05:27
95,5.636975,6.475644,0.814000,0.303000,576.500000,8.885434,6.475645,05:29
96,5.931721,6.482685,0.823000,0.303000,566.250000,8.862374,6.482684,05:27
97,5.856277,6.434103,0.817000,0.307000,572.750000,8.886485,6.434103,05:28
98,5.935262,6.446517,0.820000,0.305000,610.250000,9.036549,6.446517,05:39
99,5.849455,6.428374,0.819000,0.315000,585.750000,8.940313,6.428374,05:40
