epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
189,3.003611,3.187059,0.756000,0.531000,554.750000,8.072202,3.187059,06:36
190,2.785483,3.231780,0.757000,0.533000,584.000000,8.306078,3.231780,06:36
191,2.880726,3.174783,0.755000,0.549000,528.000000,8.163633,3.174783,06:49
192,2.893814,3.196933,0.755000,0.532000,575.500000,8.500375,3.196932,06:33
193,2.928175,3.140961,0.763000,0.549000,579.500000,8.136200,3.140962,06:48
194,2.866073,3.202233,0.743000,0.535000,536.250000,7.985208,3.202233,07:02
195,2.852487,3.150641,0.761000,0.542000,570.500000,8.208401,3.150642,06:56
196,2.862917,3.191160,0.747000,0.529000,547.500000,8.085890,3.191161,06:52
197,2.770938,3.184614,0.749000,0.525000,565.000000,8.189565,3.184615,07:05
198,2.859939,3.148699,0.757000,0.538000,575.250000,8.419850,3.148699,06:44
199,2.815625,3.139852,0.776000,0.558000,591.500000,8.349929,3.139853,06:46
200,2.941204,3.200491,0.760000,0.540000,558.750000,8.207750,3.200490,06:41
201,2.870680,3.109205,0.752000,0.550000,537.750000,7.913811,3.109205,06:19
202,2.760283,3.155819,0.765000,0.551000,555.000000,8.188857,3.155820,06:17
203,2.874754,3.217246,0.747000,0.529000,589.500000,8.217803,3.217246,06:06
204,2.862238,3.149818,0.751000,0.546000,589.750000,8.166286,3.149818,05:52
205,2.837286,3.136303,0.752000,0.551000,586.000000,8.372017,3.136302,06:20
206,2.977118,3.118525,0.769000,0.546000,581.250000,8.328970,3.118526,06:13
207,2.769108,3.172385,0.766000,0.549000,577.750000,7.977912,3.172385,06:18
208,2.801168,3.111047,0.764000,0.551000,535.250000,7.928844,3.111047,06:21
209,2.840382,3.153379,0.751000,0.548000,563.000000,7.986000,3.153379,06:12
210,2.793506,3.180278,0.751000,0.538000,509.000000,7.613387,3.180279,06:24
